# GNUBANDS: Utility for SIESTA to transform bands output into Gnuplot format
#
#                                                  Emilio Artacho, Feb. 1999
#                                                   Alberto Garcia, May 2012
#                                         Nick Papior, April 2013, July 2016
# --------------------------------------------------------------------------
# E_F               =    -3.6509
# k_min, k_max      =     0.0000    2.1174
# E_min, E_max      =     -1e30       1e30
# Nbands, Nspin, Nk =     26     1   301
# Using min_band, max_band =      1    26
# Total number of bands =     26
#
#        k            E[eV]
# --------------------------------------------------------------------------

      1.142006    -16.729400  1
      1.146480    -16.702100  1
      1.150954    -16.674500  1
      1.155429    -16.646600  1
      1.159903    -16.618300  1
      1.164377    -16.589800  1
      1.168851    -16.560900  1
      1.173325    -16.531600  1
      1.177799    -16.502100  1
      1.182273    -16.472200  1
      1.186747    -16.442000  1
      1.191221    -16.411500  1
      1.195695    -16.380700  1
      1.200169    -16.349600  1
      1.204643    -16.318100  1
      1.209117    -16.286400  1
      1.213591    -16.254500  1
      1.218065    -16.222700  1
      1.222539    -16.203500  1
      1.231488    -16.268700  1
      1.240436    -16.345700  1
      1.249384    -16.429400  1
      1.258332    -16.518800  1
      1.267280    -16.613000  1
      1.276228    -16.711300  1
      1.285176    -16.812800  1
      1.294124    -16.917000  1
      1.303072    -17.023400  1
      1.312021    -17.131400  1
      1.320969    -17.240700  1
      1.329917    -17.350900  1
      1.338865    -17.461800  1
      1.347813    -17.573100  1
      1.356761    -17.684600  1
      1.365709    -17.796200  1
      1.374657    -17.907600  1
      1.383606    -18.018800  1
      1.392554    -18.129500  1
      1.401502    -18.239800  1
      1.410450    -18.349600  1
      1.419398    -18.458600  1
      1.428346    -18.567000  1
      1.437294    -18.674500  1
      1.446242    -18.781200  1
      1.455190    -18.887000  1
      1.464139    -18.991900  1
      1.473087    -19.095700  1
      1.482035    -19.198600  1
      1.490983    -19.300300  1
      1.499931    -19.401000  1
      1.508879    -19.500500  1
      1.517827    -19.598900  1
      1.526775    -19.696100  1
      1.535724    -19.792100  1
      1.544672    -19.886900  1
      1.553620    -19.980400  1
      1.562568    -20.072700  1
      1.571516    -20.163700  1
      1.580464    -20.253400  1
      1.589412    -20.341700  1
      1.598360    -20.428800  1
      1.607309    -20.514500  1
      1.616257    -20.598800  1
      1.625205    -20.681800  1
      1.634153    -20.763400  1
      1.643101    -20.843600  1
      1.652049    -20.922400  1
      1.660997    -20.999900  1
      1.669945    -21.075800  1
      1.678893    -21.150400  1
      1.687842    -21.223500  1
      1.696790    -21.295200  1
      1.705738    -21.365400  1
      1.714686    -21.434200  1
      1.723634    -21.501500  1
      1.732582    -21.567300  1
      1.741530    -21.631600  1
      1.750478    -21.694400  1
      1.759427    -21.755800  1
      1.768375    -21.815600  1
      1.777323    -21.873900  1
      1.786271    -21.930700  1
      1.795219    -21.985900  1
      1.804167    -22.039700  1
      1.813115    -22.091800  1
      1.822063    -22.142500  1
      1.831011    -22.191500  1
      1.839960    -22.239100  1
      1.848908    -22.285000  1
      1.857856    -22.329400  1
      1.866804    -22.372200  1
      1.875752    -22.413400  1
      1.884700    -22.453100  1
      1.893648    -22.491100  1
      1.902596    -22.527600  1
      1.911545    -22.562500  1
      1.920493    -22.595800  1
      1.929441    -22.627600  1
      1.938389    -22.657700  1
      1.947337    -22.686300  1
      1.956285    -22.713300  1
      1.965233    -22.738700  1
      1.974181    -22.762600  1
      1.983129    -22.785000  1
      1.992078    -22.805800  1
      2.001026    -22.825000  1
      2.009974    -22.842800  1
      2.018922    -22.859000  1
      2.027870    -22.873800  1
      2.036818    -22.887100  1
      2.045766    -22.899000  1
      2.054714    -22.909400  1
      2.063663    -22.918400  1
      2.072611    -22.926000  1
      2.081559    -22.932100  1
      2.090507    -22.936900  1
      2.099455    -22.940400  1
      2.108403    -22.942400  1
      2.117351    -22.943100  1


      0.000000    -11.093500  1
      0.007751    -11.092800  1
      0.015503    -11.090700  1
      0.023254    -11.087200  1
      0.031005    -11.082400  1
      0.038757    -11.076100  1
      0.046508    -11.068500  1
      0.054259    -11.059500  1
      0.062011    -11.049200  1
      0.069762    -11.037400  1
      0.077513    -11.024300  1
      0.085265    -11.009700  1
      0.093016    -10.993900  1
      0.100767    -10.976600  1
      0.108519    -10.957900  1
      0.116270    -10.937900  1
      0.124021    -10.916500  1
      0.131773    -10.893800  1
      0.139524    -10.869700  1
      0.147275    -10.844200  1
      0.155027    -10.817300  1
      0.162778    -10.789100  1
      0.170529    -10.759600  1
      0.178281    -10.728700  1
      0.186032    -10.696400  1
      0.193783    -10.662800  1
      0.201535    -10.627900  1
      0.209286    -10.591600  1
      0.217037    -10.554000  1
      0.224789    -10.515100  1
      0.232540    -10.474800  1
      0.240291    -10.433300  1
      0.248043    -10.390400  1
      0.255794    -10.346200  1
      0.263545    -10.300700  1
      0.271297    -10.253900  1
      0.279048    -10.205800  1
      0.286799    -10.156500  1
      0.294551    -10.105800  1
      0.302302    -10.053900  1
      0.310053    -10.000800  1
      0.317805     -9.946400  1
      0.325556    -10.053100  1
      0.333307    -10.178900  1
      0.341059    -10.305500  1
      0.348810    -10.432800  1
      0.356561    -10.560700  1
      0.364313    -10.689200  1
      0.372064    -10.818100  1
      0.379815    -10.947400  1
      0.387567    -11.077200  1
      0.395318    -11.207200  1
      0.403069    -11.337600  1
      0.410821    -11.468100  1
      0.418572    -11.598800  1
      0.426323    -11.729600  1
      0.434075    -11.860500  1
      0.441826    -11.991400  1
      0.449577    -12.122300  1
      0.457329    -12.253100  1
      0.465080    -12.383900  1
